,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.438,0.603,0.509,0.362,0.657,0.223,0.69,0.675,0.453
AAPL,0.438,0.0,0.128,0.46,0.673,0.855,0.575,0.597,0.332,0.881
AMD,0.603,0.128,0.0,0.841,0.417,0.489,-0.397,0.846,0.756,0.068
AMZN,0.509,0.46,0.841,0.0,0.653,0.714,-0.223,0.917,0.745,0.368
GOOGL,0.362,0.673,0.417,0.653,0.0,0.742,0.328,0.663,0.236,0.75
INTC,0.657,0.855,0.489,0.714,0.742,0.0,0.297,0.831,0.485,0.799
MARA,0.223,0.575,-0.397,-0.223,0.328,0.297,0.0,-0.017,-0.104,0.737
NVDA,0.69,0.597,0.846,0.917,0.663,0.831,-0.017,0.0,0.788,0.523
PLUG,0.675,0.332,0.756,0.745,0.236,0.485,-0.104,0.788,0.0,0.215
TSLA,0.453,0.881,0.068,0.368,0.75,0.799,0.737,0.523,0.215,0.0
