,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.582,0.753,0.797,0.602,0.601,0.732,0.659,0.916,0.735
AAPL,0.582,0.0,0.824,0.801,0.791,0.834,0.628,0.838,0.673,0.263
AMD,0.753,0.824,0.0,0.951,0.948,0.967,0.781,0.962,0.866,0.236
AMZN,0.797,0.801,0.951,0.0,0.942,0.907,0.88,0.899,0.886,0.272
GOOGL,0.602,0.791,0.948,0.942,0.0,0.966,0.771,0.929,0.747,-0.002
INTC,0.601,0.834,0.967,0.907,0.966,0.0,0.688,0.947,0.754,0.044
MARA,0.732,0.628,0.781,0.88,0.771,0.688,0.0,0.75,0.807,0.337
NVDA,0.659,0.838,0.962,0.899,0.929,0.947,0.75,0.0,0.748,0.177
PLUG,0.916,0.673,0.866,0.886,0.747,0.754,0.807,0.748,0.0,0.564
TSLA,0.735,0.263,0.236,0.272,-0.002,0.044,0.337,0.177,0.564,0.0
