,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.184,0.031,-0.026,0.128,0.396,-0.047,0.009,0.129,0.137
AAPL,0.184,0.0,0.585,0.763,0.915,0.414,-0.288,0.818,0.621,0.864
AMD,0.031,0.585,0.0,0.89,0.507,0.446,-0.392,0.807,0.944,0.807
AMZN,-0.026,0.763,0.89,0.0,0.753,0.353,-0.411,0.859,0.882,0.921
GOOGL,0.128,0.915,0.507,0.753,0.0,0.423,-0.154,0.818,0.591,0.837
INTC,0.396,0.414,0.446,0.353,0.423,0.0,0.132,0.573,0.522,0.45
MARA,-0.047,-0.288,-0.392,-0.411,-0.154,0.132,0.0,-0.142,-0.341,-0.36
NVDA,0.009,0.818,0.807,0.859,0.818,0.573,-0.142,0.0,0.86,0.903
PLUG,0.129,0.621,0.944,0.882,0.591,0.522,-0.341,0.86,0.0,0.861
TSLA,0.137,0.864,0.807,0.921,0.837,0.45,-0.36,0.903,0.861,0.0
