,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.351,0.506,0.404,0.316,0.343,-0.101,0.331,0.369,0.318
AAPL,0.351,0.0,0.927,0.57,0.659,-0.043,-0.519,0.968,-0.002,0.961
AMD,0.506,0.927,0.0,0.677,0.714,0.149,-0.431,0.932,0.272,0.9
AMZN,0.404,0.57,0.677,0.0,0.777,0.078,-0.04,0.566,0.565,0.599
GOOGL,0.316,0.659,0.714,0.777,0.0,0.248,0.019,0.62,0.451,0.591
INTC,0.343,-0.043,0.149,0.078,0.248,0.0,0.494,-0.084,0.6,-0.222
MARA,-0.101,-0.519,-0.431,-0.04,0.019,0.494,0.0,-0.483,0.38,-0.595
NVDA,0.331,0.968,0.932,0.566,0.62,-0.084,-0.483,0.0,0.001,0.969
PLUG,0.369,-0.002,0.272,0.565,0.451,0.6,0.38,0.001,0.0,-0.045
TSLA,0.318,0.961,0.9,0.599,0.591,-0.222,-0.595,0.969,-0.045,0.0
