,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.668,-0.378,0.264,0.472,0.352,0.507,0.22,-0.763,-0.554
AAPL,0.668,0.0,0.258,0.763,0.606,0.809,0.85,0.78,-0.326,-0.046
AMD,-0.378,0.258,0.0,0.582,0.178,0.638,0.356,0.734,0.757,0.795
AMZN,0.264,0.763,0.582,0.0,0.721,0.771,0.728,0.89,0.131,0.212
GOOGL,0.472,0.606,0.178,0.721,0.0,0.542,0.485,0.515,-0.127,-0.187
INTC,0.352,0.809,0.638,0.771,0.542,0.0,0.772,0.89,0.109,0.269
MARA,0.507,0.85,0.356,0.728,0.485,0.772,0.0,0.822,-0.137,-0.002
NVDA,0.22,0.78,0.734,0.89,0.515,0.89,0.822,0.0,0.203,0.362
PLUG,-0.763,-0.326,0.757,0.131,-0.127,0.109,-0.137,0.203,0.0,0.772
TSLA,-0.554,-0.046,0.795,0.212,-0.187,0.269,-0.002,0.362,0.772,0.0
