,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.001,0.013,-0.149,-0.088,-0.222,0.48,-0.014,0.175,0.003
AAPL,-0.001,0.0,0.945,0.894,0.981,0.927,-0.382,0.941,0.87,0.922
AMD,0.013,0.945,0.0,0.967,0.949,0.843,-0.414,0.917,0.942,0.967
AMZN,-0.149,0.894,0.967,0.0,0.918,0.807,-0.529,0.842,0.911,0.969
GOOGL,-0.088,0.981,0.949,0.918,0.0,0.942,-0.431,0.927,0.877,0.922
INTC,-0.222,0.927,0.843,0.807,0.942,0.0,-0.362,0.897,0.754,0.802
MARA,0.48,-0.382,-0.414,-0.529,-0.431,-0.362,0.0,-0.389,-0.284,-0.481
NVDA,-0.014,0.941,0.917,0.842,0.927,0.897,-0.389,0.0,0.82,0.861
PLUG,0.175,0.87,0.942,0.911,0.877,0.754,-0.284,0.82,0.0,0.939
TSLA,0.003,0.922,0.967,0.969,0.922,0.802,-0.481,0.861,0.939,0.0
