,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.151,-0.342,0.552,-0.221,0.375,-0.226,-0.729,0.052,-0.181
AAPL,-0.151,0.0,0.835,-0.438,0.826,0.499,0.663,0.618,0.691,-0.092
AMD,-0.342,0.835,0.0,-0.603,0.922,0.493,0.819,0.76,0.513,0.027
AMZN,0.552,-0.438,-0.603,0.0,-0.588,-0.168,-0.337,-0.7,-0.45,-0.206
GOOGL,-0.221,0.826,0.922,-0.588,0.0,0.56,0.802,0.637,0.565,0.025
INTC,0.375,0.499,0.493,-0.168,0.56,0.0,0.409,-0.069,0.434,0.298
MARA,-0.226,0.663,0.819,-0.337,0.802,0.409,0.0,0.543,0.242,0.122
NVDA,-0.729,0.618,0.76,-0.7,0.637,-0.069,0.543,0.0,0.406,-0.033
PLUG,0.052,0.691,0.513,-0.45,0.565,0.434,0.242,0.406,0.0,-0.022
TSLA,-0.181,-0.092,0.027,-0.206,0.025,0.298,0.122,-0.033,-0.022,0.0
