,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.261,0.146,0.126,0.222,0.405,0.012,0.152,0.44,0.092
AAPL,0.261,0.0,0.49,0.897,0.959,0.701,-0.793,0.931,0.745,0.925
AMD,0.146,0.49,0.0,0.555,0.446,0.403,-0.138,0.47,0.248,0.392
AMZN,0.126,0.897,0.555,0.0,0.959,0.65,-0.734,0.893,0.705,0.926
GOOGL,0.222,0.959,0.446,0.959,0.0,0.711,-0.823,0.924,0.763,0.956
INTC,0.405,0.701,0.403,0.65,0.711,0.0,-0.581,0.723,0.607,0.707
MARA,0.012,-0.793,-0.138,-0.734,-0.823,-0.581,0.0,-0.769,-0.507,-0.826
NVDA,0.152,0.931,0.47,0.893,0.924,0.723,-0.769,0.0,0.788,0.966
PLUG,0.44,0.745,0.248,0.705,0.763,0.607,-0.507,0.788,0.0,0.766
TSLA,0.092,0.925,0.392,0.926,0.956,0.707,-0.826,0.966,0.766,0.0
