,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.502,-0.217,0.089,0.024,0.127,-0.116,-0.029,0.421,0.582
AAPL,0.502,0.0,0.412,0.673,0.731,0.742,0.491,0.575,0.842,0.931
AMD,-0.217,0.412,0.0,0.877,0.837,0.829,0.956,0.939,0.343,0.167
AMZN,0.089,0.673,0.877,0.0,0.959,0.805,0.939,0.956,0.69,0.533
GOOGL,0.024,0.731,0.837,0.959,0.0,0.808,0.899,0.941,0.749,0.59
INTC,0.127,0.742,0.829,0.805,0.808,0.0,0.808,0.831,0.522,0.526
MARA,-0.116,0.491,0.956,0.939,0.899,0.808,0.0,0.965,0.481,0.298
NVDA,-0.029,0.575,0.939,0.956,0.941,0.831,0.965,0.0,0.564,0.385
PLUG,0.421,0.842,0.343,0.69,0.749,0.522,0.481,0.564,0.0,0.853
TSLA,0.582,0.931,0.167,0.533,0.59,0.526,0.298,0.385,0.853,0.0
