,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.793,0.249,-0.581,-0.485,0.076,0.759,0.594,0.789,0.817
AAPL,0.793,0.0,0.37,-0.807,-0.25,0.185,0.854,0.747,0.891,0.883
AMD,0.249,0.37,0.0,0.092,0.198,0.556,0.541,0.626,0.582,0.531
AMZN,-0.581,-0.807,0.092,0.0,0.414,0.257,-0.521,-0.453,-0.575,-0.548
GOOGL,-0.485,-0.25,0.198,0.414,0.0,0.592,-0.204,0.056,-0.282,-0.266
INTC,0.076,0.185,0.556,0.257,0.592,0.0,0.307,0.331,0.208,0.259
MARA,0.759,0.854,0.541,-0.521,-0.204,0.307,0.0,0.602,0.911,0.944
NVDA,0.594,0.747,0.626,-0.453,0.056,0.331,0.602,0.0,0.755,0.671
PLUG,0.789,0.891,0.582,-0.575,-0.282,0.208,0.911,0.755,0.0,0.921
TSLA,0.817,0.883,0.531,-0.548,-0.266,0.259,0.944,0.671,0.921,0.0
