,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.471,0.13,-0.261,-0.376,0.56,0.847,-0.433,0.823,-0.292
AAPL,-0.471,0.0,0.31,0.605,0.402,-0.249,-0.377,0.827,-0.404,0.599
AMD,0.13,0.31,0.0,0.409,0.471,-0.211,-0.118,0.194,0.334,-0.103
AMZN,-0.261,0.605,0.409,0.0,0.791,-0.534,-0.238,0.534,-0.159,0.05
GOOGL,-0.376,0.402,0.471,0.791,0.0,-0.791,-0.521,0.273,-0.25,-0.215
INTC,0.56,-0.249,-0.211,-0.534,-0.791,0.0,0.732,-0.158,0.429,0.123
MARA,0.847,-0.377,-0.118,-0.238,-0.521,0.732,0.0,-0.317,0.715,-0.124
NVDA,-0.433,0.827,0.194,0.534,0.273,-0.158,-0.317,0.0,-0.506,0.721
PLUG,0.823,-0.404,0.334,-0.159,-0.25,0.429,0.715,-0.506,0.0,-0.306
TSLA,-0.292,0.599,-0.103,0.05,-0.215,0.123,-0.124,0.721,-0.306,0.0
