,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.451,0.512,0.499,0.572,-0.376,0.089,0.512,0.479,-0.585
AAPL,0.451,0.0,0.574,0.045,0.786,0.348,-0.441,0.243,-0.218,-0.212
AMD,0.512,0.574,0.0,0.512,0.593,-0.299,-0.664,0.735,0.135,-0.8
AMZN,0.499,0.045,0.512,0.0,0.048,-0.691,-0.183,0.902,0.651,-0.726
GOOGL,0.572,0.786,0.593,0.048,0.0,0.102,-0.294,0.212,-0.216,-0.327
INTC,-0.376,0.348,-0.299,-0.691,0.102,0.0,0.038,-0.659,-0.619,0.701
MARA,0.089,-0.441,-0.664,-0.183,-0.294,0.038,0.0,-0.457,0.273,0.51
NVDA,0.512,0.243,0.735,0.902,0.212,-0.659,-0.457,0.0,0.559,-0.872
PLUG,0.479,-0.218,0.135,0.651,-0.216,-0.619,0.273,0.559,0.0,-0.476
TSLA,-0.585,-0.212,-0.8,-0.726,-0.327,0.701,0.51,-0.872,-0.476,0.0
