,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.023,0.836,0.313,0.821,0.82,0.638,0.797,0.861,0.426
AAPL,-0.023,0.0,0.028,0.659,0.38,0.382,-0.074,0.157,0.166,0.135
AMD,0.836,0.028,0.0,0.137,0.868,0.832,0.647,0.94,0.906,0.568
AMZN,0.313,0.659,0.137,0.0,0.452,0.471,0.202,0.165,0.334,0.204
GOOGL,0.821,0.38,0.868,0.452,0.0,0.953,0.638,0.907,0.908,0.629
INTC,0.82,0.382,0.832,0.471,0.953,0.0,0.619,0.825,0.851,0.646
MARA,0.638,-0.074,0.647,0.202,0.638,0.619,0.0,0.599,0.6,0.733
NVDA,0.797,0.157,0.94,0.165,0.907,0.825,0.599,0.0,0.904,0.498
PLUG,0.861,0.166,0.906,0.334,0.908,0.851,0.6,0.904,0.0,0.497
TSLA,0.426,0.135,0.568,0.204,0.629,0.646,0.733,0.498,0.497,0.0
