,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.193,-0.272,0.316,0.223,-0.405,-0.3,0.021,0.583,0.152
AAPL,0.193,0.0,-0.626,0.314,0.764,-0.467,-0.611,-0.292,0.13,0.761
AMD,-0.272,-0.626,0.0,-0.199,-0.775,0.855,0.749,0.769,-0.07,-0.661
AMZN,0.316,0.314,-0.199,0.0,0.549,-0.153,0.245,-0.346,0.637,0.664
GOOGL,0.223,0.764,-0.775,0.549,0.0,-0.586,-0.523,-0.615,0.123,0.859
INTC,-0.405,-0.467,0.855,-0.153,-0.586,0.0,0.605,0.649,-0.161,-0.547
MARA,-0.3,-0.611,0.749,0.245,-0.523,0.605,0.0,0.237,0.199,-0.261
NVDA,0.021,-0.292,0.769,-0.346,-0.615,0.649,0.237,0.0,-0.063,-0.671
PLUG,0.583,0.13,-0.07,0.637,0.123,-0.161,0.199,-0.063,0.0,0.234
TSLA,0.152,0.761,-0.661,0.664,0.859,-0.547,-0.261,-0.671,0.234,0.0
