,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.898,-0.183,0.671,0.625,0.297,0.548,-0.073,0.62,0.636
AAPL,0.898,0.0,-0.316,0.744,0.678,0.274,0.535,-0.174,0.689,0.686
AMD,-0.183,-0.316,0.0,0.05,0.121,0.708,0.326,0.945,-0.17,0.281
AMZN,0.671,0.744,0.05,0.0,0.878,0.455,0.35,0.26,0.765,0.835
GOOGL,0.625,0.678,0.121,0.878,0.0,0.526,0.436,0.327,0.839,0.856
INTC,0.297,0.274,0.708,0.455,0.526,0.0,0.464,0.777,0.186,0.599
MARA,0.548,0.535,0.326,0.35,0.436,0.464,0.0,0.316,0.348,0.583
NVDA,-0.073,-0.174,0.945,0.26,0.327,0.777,0.316,0.0,0.04,0.453
PLUG,0.62,0.689,-0.17,0.765,0.839,0.186,0.348,0.04,0.0,0.762
TSLA,0.636,0.686,0.281,0.835,0.856,0.599,0.583,0.453,0.762,0.0
