,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.335,-0.07,-0.148,0.272,0.109,0.06,0.081,0.342,0.301
AAPL,-0.335,0.0,0.3,-0.538,-0.574,-0.497,-0.39,0.011,0.27,0.018
AMD,-0.07,0.3,0.0,0.096,0.419,0.378,0.6,0.838,0.266,0.367
AMZN,-0.148,-0.538,0.096,0.0,0.7,0.69,0.645,0.123,-0.596,0.17
GOOGL,0.272,-0.574,0.419,0.7,0.0,0.719,0.842,0.541,-0.106,0.393
INTC,0.109,-0.497,0.378,0.69,0.719,0.0,0.703,0.389,-0.529,0.409
MARA,0.06,-0.39,0.6,0.645,0.842,0.703,0.0,0.591,-0.029,0.46
NVDA,0.081,0.011,0.838,0.123,0.541,0.389,0.591,0.0,0.298,0.26
PLUG,0.342,0.27,0.266,-0.596,-0.106,-0.529,-0.029,0.298,0.0,-0.041
TSLA,0.301,0.018,0.367,0.17,0.393,0.409,0.46,0.26,-0.041,0.0
