,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.879,0.763,0.447,-0.539,0.035,0.931,-0.387,0.667,0.451
AAPL,0.879,0.0,0.814,0.622,-0.248,0.226,0.789,-0.031,0.493,0.526
AMD,0.763,0.814,0.0,0.632,-0.161,0.536,0.626,0.075,0.361,0.421
AMZN,0.447,0.622,0.632,0.0,0.027,0.442,0.48,0.017,0.16,0.456
GOOGL,-0.539,-0.248,-0.161,0.027,0.0,0.154,-0.641,0.613,-0.75,-0.075
INTC,0.035,0.226,0.536,0.442,0.154,0.0,-0.036,0.545,0.106,0.376
MARA,0.931,0.789,0.626,0.48,-0.641,-0.036,0.0,-0.544,0.719,0.55
NVDA,-0.387,-0.031,0.075,0.017,0.613,0.545,-0.544,0.0,-0.348,-0.026
PLUG,0.667,0.493,0.361,0.16,-0.75,0.106,0.719,-0.348,0.0,0.439
TSLA,0.451,0.526,0.421,0.456,-0.075,0.376,0.55,-0.026,0.439,0.0
