,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.668,-0.325,-0.683,-0.622,-0.367,-0.26,-0.643,0.493,0.75
AAPL,-0.668,0.0,0.715,0.942,0.898,0.636,0.396,0.935,-0.052,-0.589
AMD,-0.325,0.715,0.0,0.693,0.788,0.677,0.569,0.776,0.286,-0.143
AMZN,-0.683,0.942,0.693,0.0,0.909,0.563,0.282,0.952,0.05,-0.665
GOOGL,-0.622,0.898,0.788,0.909,0.0,0.638,0.563,0.932,0.055,-0.579
INTC,-0.367,0.636,0.677,0.563,0.638,0.0,0.484,0.588,-0.182,-0.023
MARA,-0.26,0.396,0.569,0.282,0.563,0.484,0.0,0.413,-0.119,-0.036
NVDA,-0.643,0.935,0.776,0.952,0.932,0.588,0.413,0.0,0.114,-0.637
PLUG,0.493,-0.052,0.286,0.05,0.055,-0.182,-0.119,0.114,0.0,0.152
TSLA,0.75,-0.589,-0.143,-0.665,-0.579,-0.023,-0.036,-0.637,0.152,0.0
