,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.817,-0.576,0.128,0.766,0.869,0.819,-0.592,0.415,0.033
AAPL,-0.817,0.0,0.612,0.091,-0.592,-0.768,-0.741,0.792,-0.27,0.314
AMD,-0.576,0.612,0.0,0.453,-0.215,-0.508,-0.505,0.804,0.242,0.167
AMZN,0.128,0.091,0.453,0.0,0.554,-0.082,-0.117,0.381,0.666,0.178
GOOGL,0.766,-0.592,-0.215,0.554,0.0,0.671,0.51,-0.291,0.589,0.109
INTC,0.869,-0.768,-0.508,-0.082,0.671,0.0,0.792,-0.585,0.213,0.037
MARA,0.819,-0.741,-0.505,-0.117,0.51,0.792,0.0,-0.504,0.203,-0.063
NVDA,-0.592,0.792,0.804,0.381,-0.291,-0.585,-0.504,0.0,0.04,0.446
PLUG,0.415,-0.27,0.242,0.666,0.589,0.213,0.203,0.04,0.0,0.022
TSLA,0.033,0.314,0.167,0.178,0.109,0.037,-0.063,0.446,0.022,0.0
