,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.264,0.618,0.186,0.107,0.376,0.228,0.478,0.582,0.297
AAPL,0.264,0.0,0.589,0.947,0.873,0.851,0.679,0.861,0.706,0.897
AMD,0.618,0.589,0.0,0.556,0.343,0.627,0.179,0.872,0.798,0.678
AMZN,0.186,0.947,0.556,0.0,0.824,0.796,0.601,0.815,0.715,0.845
GOOGL,0.107,0.873,0.343,0.824,0.0,0.871,0.874,0.703,0.627,0.74
INTC,0.376,0.851,0.627,0.796,0.871,0.0,0.757,0.849,0.816,0.808
MARA,0.228,0.679,0.179,0.601,0.874,0.757,0.0,0.523,0.515,0.518
NVDA,0.478,0.861,0.872,0.815,0.703,0.849,0.523,0.0,0.888,0.838
PLUG,0.582,0.706,0.798,0.715,0.627,0.816,0.515,0.888,0.0,0.671
TSLA,0.297,0.897,0.678,0.845,0.74,0.808,0.518,0.838,0.671,0.0
