,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.656,0.067,-0.438,-0.468,0.587,0.874,-0.594,0.877,-0.389
AAPL,-0.656,0.0,0.203,0.698,0.546,-0.465,-0.603,0.858,-0.726,0.552
AMD,0.067,0.203,0.0,0.349,0.513,-0.396,-0.21,0.105,0.171,-0.242
AMZN,-0.438,0.698,0.349,0.0,0.839,-0.662,-0.429,0.621,-0.435,0.076
GOOGL,-0.468,0.546,0.513,0.839,0.0,-0.834,-0.592,0.413,-0.378,-0.132
INTC,0.587,-0.465,-0.396,-0.662,-0.834,0.0,0.732,-0.354,0.4,-0.029
MARA,0.874,-0.603,-0.21,-0.429,-0.592,0.732,0.0,-0.517,0.763,-0.257
NVDA,-0.594,0.858,0.105,0.621,0.413,-0.354,-0.517,0.0,-0.766,0.686
PLUG,0.877,-0.726,0.171,-0.435,-0.378,0.4,0.763,-0.766,0.0,-0.503
TSLA,-0.389,0.552,-0.242,0.076,-0.132,-0.029,-0.257,0.686,-0.503,0.0
