,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.823,0.776,0.634,0.458,0.45,0.565,0.632,0.42,0.605
AAPL,0.823,0.0,0.597,0.463,0.217,0.198,0.256,0.547,0.183,0.406
AMD,0.776,0.597,0.0,0.811,0.698,0.838,0.771,0.88,0.45,0.76
AMZN,0.634,0.463,0.811,0.0,0.852,0.825,0.883,0.913,0.477,0.881
GOOGL,0.458,0.217,0.698,0.852,0.0,0.783,0.877,0.727,0.265,0.785
INTC,0.45,0.198,0.838,0.825,0.783,0.0,0.883,0.835,0.609,0.837
MARA,0.565,0.256,0.771,0.883,0.877,0.883,0.0,0.769,0.568,0.874
NVDA,0.632,0.547,0.88,0.913,0.727,0.835,0.769,0.0,0.485,0.865
PLUG,0.42,0.183,0.45,0.477,0.265,0.609,0.568,0.485,0.0,0.599
TSLA,0.605,0.406,0.76,0.881,0.785,0.837,0.874,0.865,0.599,0.0
