,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.62,0.591,0.916,0.804,-0.701,0.848,-0.181,0.793,0.846
AAPL,-0.62,0.0,0.021,-0.636,-0.448,0.853,-0.49,0.586,-0.465,-0.332
AMD,0.591,0.021,0.0,0.676,0.792,-0.06,0.737,0.19,0.576,0.825
AMZN,0.916,-0.636,0.676,0.0,0.88,-0.666,0.931,-0.233,0.829,0.87
GOOGL,0.804,-0.448,0.792,0.88,0.0,-0.607,0.863,-0.369,0.801,0.929
INTC,-0.701,0.853,-0.06,-0.666,-0.607,0.0,-0.53,0.714,-0.547,-0.478
MARA,0.848,-0.49,0.737,0.931,0.863,-0.53,0.0,-0.137,0.824,0.911
NVDA,-0.181,0.586,0.19,-0.233,-0.369,0.714,-0.137,0.0,-0.287,-0.152
PLUG,0.793,-0.465,0.576,0.829,0.801,-0.547,0.824,-0.287,0.0,0.849
TSLA,0.846,-0.332,0.825,0.87,0.929,-0.478,0.911,-0.152,0.849,0.0
