,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.857,-0.8,-0.844,-0.709,0.176,-0.549,-0.744,-0.803,-0.814
AAPL,-0.857,0.0,0.955,0.905,0.659,-0.079,0.595,0.847,0.974,0.956
AMD,-0.8,0.955,0.0,0.929,0.631,0.092,0.644,0.948,0.942,0.969
AMZN,-0.844,0.905,0.929,0.0,0.694,0.093,0.693,0.926,0.872,0.956
GOOGL,-0.709,0.659,0.631,0.694,0.0,0.218,0.704,0.605,0.582,0.621
INTC,0.176,-0.079,0.092,0.093,0.218,0.0,0.425,0.243,-0.094,0.026
MARA,-0.549,0.595,0.644,0.693,0.704,0.425,0.0,0.682,0.537,0.654
NVDA,-0.744,0.847,0.948,0.926,0.605,0.243,0.682,0.0,0.816,0.908
PLUG,-0.803,0.974,0.942,0.872,0.582,-0.094,0.537,0.816,0.0,0.944
TSLA,-0.814,0.956,0.969,0.956,0.621,0.026,0.654,0.908,0.944,0.0
