,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.144,0.415,0.203,0.341,0.55,-0.026,0.548,0.75,-0.147
AAPL,0.144,0.0,0.36,0.573,0.802,0.359,0.107,0.23,0.567,0.142
AMD,0.415,0.36,0.0,-0.15,0.685,0.916,-0.768,0.96,0.51,-0.752
AMZN,0.203,0.573,-0.15,0.0,0.471,-0.232,0.645,-0.232,0.567,0.536
GOOGL,0.341,0.802,0.685,0.471,0.0,0.618,-0.237,0.589,0.697,-0.316
INTC,0.55,0.359,0.916,-0.232,0.618,0.0,-0.666,0.94,0.532,-0.667
MARA,-0.026,0.107,-0.768,0.645,-0.237,-0.666,0.0,-0.748,0.08,0.939
NVDA,0.548,0.23,0.96,-0.232,0.589,0.94,-0.748,0.0,0.535,-0.749
PLUG,0.75,0.567,0.51,0.567,0.697,0.532,0.08,0.535,0.0,-0.01
TSLA,-0.147,0.142,-0.752,0.536,-0.316,-0.667,0.939,-0.749,-0.01,0.0
