,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.757,-0.211,0.774,-0.066,-0.867,0.37,-0.177,0.836,0.822
AAPL,0.757,0.0,-0.135,0.685,-0.328,-0.827,0.563,-0.454,0.808,0.746
AMD,-0.211,-0.135,0.0,0.052,0.41,0.196,0.108,0.415,-0.233,-0.036
AMZN,0.774,0.685,0.052,0.0,0.333,-0.778,0.272,0.01,0.724,0.65
GOOGL,-0.066,-0.328,0.41,0.333,0.0,0.013,-0.441,0.626,-0.167,-0.083
INTC,-0.867,-0.827,0.196,-0.778,0.013,0.0,-0.341,0.137,-0.704,-0.775
MARA,0.37,0.563,0.108,0.272,-0.441,-0.341,0.0,-0.347,0.482,0.422
NVDA,-0.177,-0.454,0.415,0.01,0.626,0.137,-0.347,0.0,-0.459,-0.184
PLUG,0.836,0.808,-0.233,0.724,-0.167,-0.704,0.482,-0.459,0.0,0.762
TSLA,0.822,0.746,-0.036,0.65,-0.083,-0.775,0.422,-0.184,0.762,0.0
