,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.649,0.82,0.543,0.585,0.285,-0.236,0.67,0.262,0.572
AAPL,0.649,0.0,0.833,0.222,0.103,-0.081,-0.629,0.94,-0.159,0.935
AMD,0.82,0.833,0.0,0.492,0.408,0.204,-0.539,0.865,0.23,0.784
AMZN,0.543,0.222,0.492,0.0,0.75,0.123,-0.018,0.221,0.639,0.261
GOOGL,0.585,0.103,0.408,0.75,0.0,0.446,0.155,0.039,0.696,0.01
INTC,0.285,-0.081,0.204,0.123,0.446,0.0,0.42,-0.126,0.602,-0.31
MARA,-0.236,-0.629,-0.539,-0.018,0.155,0.42,0.0,-0.624,0.409,-0.68
NVDA,0.67,0.94,0.865,0.221,0.039,-0.126,-0.624,0.0,-0.164,0.946
PLUG,0.262,-0.159,0.23,0.639,0.696,0.602,0.409,-0.164,0.0,-0.208
TSLA,0.572,0.935,0.784,0.261,0.01,-0.31,-0.68,0.946,-0.208,0.0
