,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.601,0.325,0.552,0.278,-0.014,0.707,0.456,0.804,0.625
AAPL,0.601,0.0,0.698,0.977,0.465,-0.517,0.58,0.888,0.919,0.947
AMD,0.325,0.698,0.0,0.726,0.669,-0.035,0.453,0.813,0.615,0.666
AMZN,0.552,0.977,0.726,0.0,0.498,-0.506,0.574,0.922,0.89,0.955
GOOGL,0.278,0.465,0.669,0.498,0.0,0.265,0.316,0.535,0.39,0.444
INTC,-0.014,-0.517,-0.035,-0.506,0.265,0.0,-0.065,-0.384,-0.34,-0.504
MARA,0.707,0.58,0.453,0.574,0.316,-0.065,0.0,0.522,0.687,0.649
NVDA,0.456,0.888,0.813,0.922,0.535,-0.384,0.522,0.0,0.791,0.854
PLUG,0.804,0.919,0.615,0.89,0.39,-0.34,0.687,0.791,0.0,0.885
TSLA,0.625,0.947,0.666,0.955,0.444,-0.504,0.649,0.854,0.885,0.0
