,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.129,-0.557,-0.432,-0.17,0.428,-0.468,-0.567,0.603,-0.151
AAPL,-0.129,0.0,0.133,0.616,0.176,0.05,0.198,0.591,-0.186,0.399
AMD,-0.557,0.133,0.0,0.051,-0.088,-0.903,0.928,0.493,-0.808,0.085
AMZN,-0.432,0.616,0.051,0.0,0.437,0.123,0.061,0.713,-0.048,0.372
GOOGL,-0.17,0.176,-0.088,0.437,0.0,0.393,-0.19,0.486,0.084,0.764
INTC,0.428,0.05,-0.903,0.123,0.393,0.0,-0.882,-0.242,0.746,0.206
MARA,-0.468,0.198,0.928,0.061,-0.19,-0.882,0.0,0.447,-0.731,0.019
NVDA,-0.567,0.591,0.493,0.713,0.486,-0.242,0.447,0.0,-0.452,0.536
PLUG,0.603,-0.186,-0.808,-0.048,0.084,0.746,-0.731,-0.452,0.0,-0.229
TSLA,-0.151,0.399,0.085,0.372,0.764,0.206,0.019,0.536,-0.229,0.0
