,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.478,0.776,0.251,-0.452,0.833,-0.035,0.756,0.688,0.517
AAPL,0.478,0.0,0.609,0.913,-0.103,0.732,0.149,0.842,0.594,0.902
AMD,0.776,0.609,0.0,0.515,-0.636,0.748,-0.321,0.909,0.796,0.662
AMZN,0.251,0.913,0.515,0.0,-0.066,0.526,0.083,0.721,0.556,0.813
GOOGL,-0.452,-0.103,-0.636,-0.066,0.0,-0.389,0.585,-0.458,-0.587,-0.208
INTC,0.833,0.732,0.748,0.526,-0.389,0.0,-0.058,0.863,0.746,0.797
MARA,-0.035,0.149,-0.321,0.083,0.585,-0.058,0.0,-0.156,-0.445,0.035
NVDA,0.756,0.842,0.909,0.721,-0.458,0.863,-0.156,0.0,0.806,0.842
PLUG,0.688,0.594,0.796,0.556,-0.587,0.746,-0.445,0.806,0.0,0.675
TSLA,0.517,0.902,0.662,0.813,-0.208,0.797,0.035,0.842,0.675,0.0
