,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.333,0.091,-0.379,-0.02,0.172,0.035,0.287,0.46,0.49
AAPL,-0.333,0.0,0.155,-0.284,-0.284,-0.593,-0.313,-0.067,0.348,-0.478
AMD,0.091,0.155,0.0,-0.072,0.27,0.447,0.672,0.84,0.41,0.334
AMZN,-0.379,-0.284,-0.072,0.0,0.701,0.407,0.472,-0.28,-0.795,0.149
GOOGL,-0.02,-0.284,0.27,0.701,0.0,0.473,0.679,0.067,-0.395,0.473
INTC,0.172,-0.593,0.447,0.407,0.473,0.0,0.703,0.437,-0.351,0.527
MARA,0.035,-0.313,0.672,0.472,0.679,0.703,0.0,0.493,-0.086,0.615
NVDA,0.287,-0.067,0.84,-0.28,0.067,0.437,0.493,0.0,0.515,0.352
PLUG,0.46,0.348,0.41,-0.795,-0.395,-0.351,-0.086,0.515,0.0,0.116
TSLA,0.49,-0.478,0.334,0.149,0.473,0.527,0.615,0.352,0.116,0.0
