,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.057,-0.209,0.725,0.031,0.325,0.779,-0.274,0.731,0.448
AAPL,0.057,0.0,0.429,0.485,0.735,0.419,0.301,0.38,0.152,0.662
AMD,-0.209,0.429,0.0,0.228,0.838,0.676,0.002,0.944,-0.105,0.595
AMZN,0.725,0.485,0.228,0.0,0.525,0.726,0.877,0.174,0.79,0.789
GOOGL,0.031,0.735,0.838,0.525,0.0,0.819,0.239,0.799,0.104,0.827
INTC,0.325,0.419,0.676,0.726,0.819,0.0,0.475,0.663,0.354,0.833
MARA,0.779,0.301,0.002,0.877,0.239,0.475,0.0,-0.092,0.867,0.544
NVDA,-0.274,0.38,0.944,0.174,0.799,0.663,-0.092,0.0,-0.191,0.52
PLUG,0.731,0.152,-0.105,0.79,0.104,0.354,0.867,-0.191,0.0,0.425
TSLA,0.448,0.662,0.595,0.789,0.827,0.833,0.544,0.52,0.425,0.0
