,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.128,-0.079,-0.098,0.112,0.22,0.025,-0.038,-0.217,-0.294
AAPL,-0.128,0.0,0.962,0.947,0.065,-0.177,0.852,0.941,0.666,0.951
AMD,-0.079,0.962,0.0,0.935,0.023,-0.058,0.895,0.982,0.638,0.94
AMZN,-0.098,0.947,0.935,0.0,0.253,-0.308,0.78,0.907,0.77,0.94
GOOGL,0.112,0.065,0.023,0.253,0.0,-0.436,-0.138,0.038,0.571,0.111
INTC,0.22,-0.177,-0.058,-0.308,-0.436,0.0,0.22,0.076,-0.602,-0.256
MARA,0.025,0.852,0.895,0.78,-0.138,0.22,0.0,0.926,0.425,0.785
NVDA,-0.038,0.941,0.982,0.907,0.038,0.076,0.926,0.0,0.583,0.902
PLUG,-0.217,0.666,0.638,0.77,0.571,-0.602,0.425,0.583,0.0,0.755
TSLA,-0.294,0.951,0.94,0.94,0.111,-0.256,0.785,0.902,0.755,0.0
