,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.741,0.691,0.708,0.841,-0.457,0.831,0.481,0.788,0.383
AAPL,0.741,0.0,0.906,0.95,0.927,-0.807,0.882,0.679,0.972,0.824
AMD,0.691,0.906,0.0,0.95,0.881,-0.827,0.726,0.786,0.888,0.856
AMZN,0.708,0.95,0.95,0.0,0.907,-0.896,0.773,0.713,0.911,0.858
GOOGL,0.841,0.927,0.881,0.907,0.0,-0.698,0.872,0.724,0.921,0.721
INTC,-0.457,-0.807,-0.827,-0.896,-0.698,0.0,-0.539,-0.483,-0.767,-0.794
MARA,0.831,0.882,0.726,0.773,0.872,-0.539,0.0,0.523,0.921,0.55
NVDA,0.481,0.679,0.786,0.713,0.724,-0.483,0.523,0.0,0.623,0.78
PLUG,0.788,0.972,0.888,0.911,0.921,-0.767,0.921,0.623,0.0,0.748
TSLA,0.383,0.824,0.856,0.858,0.721,-0.794,0.55,0.78,0.748,0.0
