,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.125,0.678,-0.348,0.029,0.533,-0.603,0.421,0.561,0.407
AAPL,-0.125,0.0,-0.387,0.544,0.116,-0.356,0.112,0.616,-0.35,-0.464
AMD,0.678,-0.387,0.0,-0.643,0.173,0.876,-0.09,0.075,0.764,0.839
AMZN,-0.348,0.544,-0.643,0.0,-0.07,-0.614,-0.046,0.069,-0.375,-0.674
GOOGL,0.029,0.116,0.173,-0.07,0.0,0.198,0.045,0.002,-0.043,0.037
INTC,0.533,-0.356,0.876,-0.614,0.198,0.0,0.019,-0.103,0.716,0.902
MARA,-0.603,0.112,-0.09,-0.046,0.045,0.019,0.0,-0.077,-0.272,0.16
NVDA,0.421,0.616,0.075,0.069,0.002,-0.103,-0.077,0.0,-0.138,-0.199
PLUG,0.561,-0.35,0.764,-0.375,-0.043,0.716,-0.272,-0.138,0.0,0.755
TSLA,0.407,-0.464,0.839,-0.674,0.037,0.902,0.16,-0.199,0.755,0.0
