,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.149,0.09,-0.457,0.053,0.394,-0.32,-0.127,-0.076,0.295
AAPL,-0.149,0.0,-0.036,0.688,-0.498,-0.606,0.92,-0.434,0.861,0.697
AMD,0.09,-0.036,0.0,0.207,-0.043,0.36,-0.035,0.572,-0.143,0.138
AMZN,-0.457,0.688,0.207,0.0,-0.1,-0.263,0.635,0.018,0.365,0.352
GOOGL,0.053,-0.498,-0.043,-0.1,0.0,0.653,-0.651,0.548,-0.757,-0.575
INTC,0.394,-0.606,0.36,-0.263,0.653,0.0,-0.77,0.451,-0.788,-0.461
MARA,-0.32,0.92,-0.035,0.635,-0.651,-0.77,0.0,-0.378,0.905,0.638
NVDA,-0.127,-0.434,0.572,0.018,0.548,0.451,-0.378,0.0,-0.555,-0.36
PLUG,-0.076,0.861,-0.143,0.365,-0.757,-0.788,0.905,-0.555,0.0,0.75
TSLA,0.295,0.697,0.138,0.352,-0.575,-0.461,0.638,-0.36,0.75,0.0
