,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.647,0.239,-0.436,0.748,0.398,-0.849,0.212,-0.784,-0.699
AAPL,-0.647,0.0,-0.138,0.842,-0.269,-0.439,0.782,-0.172,0.804,0.459
AMD,0.239,-0.138,0.0,0.093,0.026,0.274,-0.203,0.742,-0.292,-0.163
AMZN,-0.436,0.842,0.093,0.0,-0.096,-0.221,0.544,0.014,0.503,0.352
GOOGL,0.748,-0.269,0.026,-0.096,0.0,0.407,-0.639,0.151,-0.599,-0.453
INTC,0.398,-0.439,0.274,-0.221,0.407,0.0,-0.418,0.216,-0.608,0.079
MARA,-0.849,0.782,-0.203,0.544,-0.639,-0.418,0.0,-0.235,0.9,0.696
NVDA,0.212,-0.172,0.742,0.014,0.151,0.216,-0.235,0.0,-0.29,-0.096
PLUG,-0.784,0.804,-0.292,0.503,-0.599,-0.608,0.9,-0.29,0.0,0.566
TSLA,-0.699,0.459,-0.163,0.352,-0.453,0.079,0.696,-0.096,0.566,0.0
