,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.771,-0.816,-0.489,-0.608,-0.778,-0.269,-0.102,-0.59,-0.722
AAPL,-0.771,0.0,0.912,0.614,0.735,0.918,0.273,0.391,0.638,0.925
AMD,-0.816,0.912,0.0,0.58,0.746,0.966,0.054,0.337,0.63,0.871
AMZN,-0.489,0.614,0.58,0.0,0.906,0.543,0.23,-0.199,-0.093,0.815
GOOGL,-0.608,0.735,0.746,0.906,0.0,0.719,0.075,-0.061,0.095,0.877
INTC,-0.778,0.918,0.966,0.543,0.719,0.0,0.076,0.4,0.626,0.859
MARA,-0.269,0.273,0.054,0.23,0.075,0.076,0.0,-0.133,0.058,0.259
NVDA,-0.102,0.391,0.337,-0.199,-0.061,0.4,-0.133,0.0,0.577,0.194
PLUG,-0.59,0.638,0.63,-0.093,0.095,0.626,0.058,0.577,0.0,0.354
TSLA,-0.722,0.925,0.871,0.815,0.877,0.859,0.259,0.194,0.354,0.0
