,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.727,0.023,-0.548,-0.56,0.615,0.881,-0.667,0.899,-0.416
AAPL,-0.727,0.0,0.218,0.791,0.661,-0.499,-0.648,0.879,-0.79,0.528
AMD,0.023,0.218,0.0,0.379,0.585,-0.506,-0.248,0.119,0.1,-0.276
AMZN,-0.548,0.791,0.379,0.0,0.866,-0.646,-0.501,0.71,-0.554,0.15
GOOGL,-0.56,0.661,0.585,0.866,0.0,-0.795,-0.626,0.536,-0.477,-0.034
INTC,0.615,-0.499,-0.506,-0.646,-0.795,0.0,0.752,-0.426,0.416,-0.112
MARA,0.881,-0.648,-0.248,-0.501,-0.626,0.752,0.0,-0.584,0.778,-0.306
NVDA,-0.667,0.879,0.119,0.71,0.536,-0.426,-0.584,0.0,-0.82,0.672
PLUG,0.899,-0.79,0.1,-0.554,-0.477,0.416,0.778,-0.82,0.0,-0.529
TSLA,-0.416,0.528,-0.276,0.15,-0.034,-0.112,-0.306,0.672,-0.529,0.0
