,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.202,0.025,0.216,0.589,0.288,0.33,0.129,-0.002,-0.105
AAPL,0.202,0.0,0.843,0.583,0.479,0.879,-0.141,0.711,0.828,0.833
AMD,0.025,0.843,0.0,0.717,0.395,0.911,0.053,0.901,0.96,0.886
AMZN,0.216,0.583,0.717,0.0,0.793,0.699,0.598,0.903,0.688,0.461
GOOGL,0.589,0.479,0.395,0.793,0.0,0.589,0.676,0.652,0.344,0.11
INTC,0.288,0.879,0.911,0.699,0.589,0.0,0.134,0.864,0.871,0.761
MARA,0.33,-0.141,0.053,0.598,0.676,0.134,0.0,0.443,-0.041,-0.313
NVDA,0.129,0.711,0.901,0.903,0.652,0.864,0.443,0.0,0.838,0.659
PLUG,-0.002,0.828,0.96,0.688,0.344,0.871,-0.041,0.838,0.0,0.884
TSLA,-0.105,0.833,0.886,0.461,0.11,0.761,-0.313,0.659,0.884,0.0
