,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.574,0.378,0.259,0.221,0.812,0.62,0.43,0.364,0.529
AAPL,0.574,0.0,0.702,0.772,0.745,0.723,0.191,0.849,0.57,0.779
AMD,0.378,0.702,0.0,0.901,0.71,0.468,-0.231,0.94,0.836,0.543
AMZN,0.259,0.772,0.901,0.0,0.787,0.454,-0.283,0.934,0.803,0.582
GOOGL,0.221,0.745,0.71,0.787,0.0,0.373,0.037,0.778,0.454,0.783
INTC,0.812,0.723,0.468,0.454,0.373,0.0,0.576,0.542,0.307,0.582
MARA,0.62,0.191,-0.231,-0.283,0.037,0.576,0.0,-0.126,-0.339,0.377
NVDA,0.43,0.849,0.94,0.934,0.778,0.542,-0.126,0.0,0.816,0.71
PLUG,0.364,0.57,0.836,0.803,0.454,0.307,-0.339,0.816,0.0,0.325
TSLA,0.529,0.779,0.543,0.582,0.783,0.582,0.377,0.71,0.325,0.0
