,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.794,-0.865,-0.666,-0.667,0.559,-0.861,-0.792,-0.878,-0.727
AAPL,-0.794,0.0,0.933,0.839,0.665,-0.514,0.889,0.871,0.798,0.807
AMD,-0.865,0.933,0.0,0.781,0.645,-0.634,0.922,0.925,0.906,0.878
AMZN,-0.666,0.839,0.781,0.0,0.718,-0.141,0.837,0.647,0.708,0.529
GOOGL,-0.667,0.665,0.645,0.718,0.0,-0.266,0.656,0.715,0.691,0.607
INTC,0.559,-0.514,-0.634,-0.141,-0.266,0.0,-0.396,-0.768,-0.577,-0.839
MARA,-0.861,0.889,0.922,0.837,0.656,-0.396,0.0,0.793,0.881,0.729
NVDA,-0.792,0.871,0.925,0.647,0.715,-0.768,0.793,0.0,0.855,0.972
PLUG,-0.878,0.798,0.906,0.708,0.691,-0.577,0.881,0.855,0.0,0.811
TSLA,-0.727,0.807,0.878,0.529,0.607,-0.839,0.729,0.972,0.811,0.0
