,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.47,0.372,0.429,0.237,0.077,0.587,0.399,0.616,0.545
AAPL,0.47,0.0,0.718,0.98,0.555,-0.536,0.617,0.933,0.929,0.928
AMD,0.372,0.718,0.0,0.745,0.656,-0.096,0.548,0.777,0.627,0.749
AMZN,0.429,0.98,0.745,0.0,0.58,-0.526,0.612,0.959,0.903,0.939
GOOGL,0.237,0.555,0.656,0.58,0.0,0.157,0.418,0.596,0.507,0.504
INTC,0.077,-0.536,-0.096,-0.526,0.157,0.0,-0.072,-0.459,-0.374,-0.502
MARA,0.587,0.617,0.548,0.612,0.418,-0.072,0.0,0.639,0.703,0.633
NVDA,0.399,0.933,0.777,0.959,0.596,-0.459,0.639,0.0,0.858,0.897
PLUG,0.616,0.929,0.627,0.903,0.507,-0.374,0.703,0.858,0.0,0.844
TSLA,0.545,0.928,0.749,0.939,0.504,-0.502,0.633,0.897,0.844,0.0
