,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.474,0.599,0.458,0.421,0.301,-0.165,0.453,0.334,0.437
AAPL,0.474,0.0,0.928,0.534,0.519,0.03,-0.522,0.965,-0.026,0.957
AMD,0.599,0.928,0.0,0.647,0.612,0.205,-0.43,0.933,0.244,0.901
AMZN,0.458,0.534,0.647,0.0,0.774,0.113,0.002,0.525,0.583,0.566
GOOGL,0.421,0.519,0.612,0.774,0.0,0.369,0.161,0.465,0.552,0.45
INTC,0.301,0.03,0.205,0.113,0.369,0.0,0.461,-0.013,0.589,-0.161
MARA,-0.165,-0.522,-0.43,0.002,0.161,0.461,0.0,-0.483,0.412,-0.592
NVDA,0.453,0.965,0.933,0.525,0.465,-0.013,-0.483,0.0,-0.026,0.967
PLUG,0.334,-0.026,0.244,0.583,0.552,0.589,0.412,-0.026,0.0,-0.065
TSLA,0.437,0.957,0.901,0.566,0.45,-0.161,-0.592,0.967,-0.065,0.0
