,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.155,0.27,0.054,0.264,0.294,0.335,0.216,0.432,0.437
AAPL,0.155,0.0,0.783,0.966,0.885,0.92,0.851,0.902,0.739,0.584
AMD,0.27,0.783,0.0,0.747,0.567,0.886,0.564,0.955,0.843,0.451
AMZN,0.054,0.966,0.747,0.0,0.888,0.911,0.832,0.879,0.748,0.493
GOOGL,0.264,0.885,0.567,0.888,0.0,0.837,0.907,0.731,0.686,0.684
INTC,0.294,0.92,0.886,0.911,0.837,0.0,0.835,0.955,0.886,0.619
MARA,0.335,0.851,0.564,0.832,0.907,0.835,0.0,0.714,0.701,0.677
NVDA,0.216,0.902,0.955,0.879,0.731,0.955,0.714,0.0,0.867,0.503
PLUG,0.432,0.739,0.843,0.748,0.686,0.886,0.701,0.867,0.0,0.528
TSLA,0.437,0.584,0.451,0.493,0.684,0.619,0.677,0.503,0.528,0.0
