,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.093,0.488,0.21,0.554,0.235,0.386,0.503,0.632,0.202
AAPL,0.093,0.0,0.417,0.598,0.574,-0.055,0.691,0.491,0.497,0.457
AMD,0.488,0.417,0.0,0.029,0.546,-0.099,0.746,0.511,0.795,-0.137
AMZN,0.21,0.598,0.029,0.0,0.768,0.588,0.385,0.72,0.22,0.929
GOOGL,0.554,0.574,0.546,0.768,0.0,0.563,0.632,0.873,0.558,0.661
INTC,0.235,-0.055,-0.099,0.588,0.563,0.0,-0.057,0.592,-0.103,0.639
MARA,0.386,0.691,0.746,0.385,0.632,-0.057,0.0,0.58,0.807,0.188
NVDA,0.503,0.491,0.511,0.72,0.873,0.592,0.58,0.0,0.517,0.601
PLUG,0.632,0.497,0.795,0.22,0.558,-0.103,0.807,0.517,0.0,0.089
TSLA,0.202,0.457,-0.137,0.929,0.661,0.639,0.188,0.601,0.089,0.0
