,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.434,-0.564,-0.367,-0.518,-0.102,-0.492,-0.506,-0.47,-0.229
AAPL,-0.434,0.0,0.954,0.897,0.962,0.797,0.938,0.947,0.906,0.894
AMD,-0.564,0.954,0.0,0.894,0.975,0.76,0.979,0.991,0.915,0.867
AMZN,-0.367,0.897,0.894,0.0,0.941,0.867,0.921,0.9,0.915,0.887
GOOGL,-0.518,0.962,0.975,0.941,0.0,0.794,0.973,0.971,0.945,0.91
INTC,-0.102,0.797,0.76,0.867,0.794,0.0,0.774,0.767,0.743,0.825
MARA,-0.492,0.938,0.979,0.921,0.973,0.774,0.0,0.988,0.929,0.893
NVDA,-0.506,0.947,0.991,0.9,0.971,0.767,0.988,0.0,0.923,0.872
PLUG,-0.47,0.906,0.915,0.915,0.945,0.743,0.929,0.923,0.0,0.854
TSLA,-0.229,0.894,0.867,0.887,0.91,0.825,0.893,0.872,0.854,0.0
