,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.677,-0.29,0.447,0.677,0.631,0.459,0.411,0.556,0.667
AAPL,0.677,0.0,0.192,0.794,0.9,0.825,0.327,0.798,0.25,0.795
AMD,-0.29,0.192,0.0,0.469,0.003,0.132,0.008,0.435,-0.055,-0.008
AMZN,0.447,0.794,0.469,0.0,0.679,0.709,0.415,0.875,0.074,0.694
GOOGL,0.677,0.9,0.003,0.679,0.0,0.866,0.146,0.664,0.291,0.766
INTC,0.631,0.825,0.132,0.709,0.866,0.0,0.103,0.754,0.29,0.527
MARA,0.459,0.327,0.008,0.415,0.146,0.103,0.0,0.308,0.18,0.464
NVDA,0.411,0.798,0.435,0.875,0.664,0.754,0.308,0.0,-0.042,0.57
PLUG,0.556,0.25,-0.055,0.074,0.291,0.29,0.18,-0.042,0.0,0.21
TSLA,0.667,0.795,-0.008,0.694,0.766,0.527,0.464,0.57,0.21,0.0
