,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.122,0.516,0.634,0.185,0.931,0.864,0.22,0.685,-0.076
AAPL,0.122,0.0,0.832,0.75,0.91,0.36,0.478,0.936,0.642,0.891
AMD,0.516,0.832,0.0,0.926,0.866,0.705,0.758,0.836,0.788,0.657
AMZN,0.634,0.75,0.926,0.0,0.822,0.79,0.86,0.802,0.915,0.606
GOOGL,0.185,0.91,0.866,0.822,0.0,0.445,0.506,0.85,0.647,0.773
INTC,0.931,0.36,0.705,0.79,0.445,0.0,0.913,0.46,0.809,0.175
MARA,0.864,0.478,0.758,0.86,0.506,0.913,0.0,0.595,0.895,0.339
NVDA,0.22,0.936,0.836,0.802,0.85,0.46,0.595,0.0,0.756,0.931
PLUG,0.685,0.642,0.788,0.915,0.647,0.809,0.895,0.756,0.0,0.574
TSLA,-0.076,0.891,0.657,0.606,0.773,0.175,0.339,0.931,0.574,0.0
