,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.591,-0.809,-0.694,-0.688,-0.86,-0.761,-0.71,0.844,0.257
AAPL,-0.591,0.0,0.898,0.855,0.941,0.758,0.651,0.9,-0.711,-0.161
AMD,-0.809,0.898,0.0,0.892,0.959,0.913,0.753,0.948,-0.858,-0.24
AMZN,-0.694,0.855,0.892,0.0,0.914,0.764,0.87,0.939,-0.618,0.132
GOOGL,-0.688,0.941,0.959,0.914,0.0,0.817,0.753,0.963,-0.772,-0.088
INTC,-0.86,0.758,0.913,0.764,0.817,0.0,0.653,0.781,-0.921,-0.439
MARA,-0.761,0.651,0.753,0.87,0.753,0.653,0.0,0.823,-0.534,0.269
NVDA,-0.71,0.9,0.948,0.939,0.963,0.781,0.823,0.0,-0.698,0.028
PLUG,0.844,-0.711,-0.858,-0.618,-0.772,-0.921,-0.534,-0.698,0.0,0.566
TSLA,0.257,-0.161,-0.24,0.132,-0.088,-0.439,0.269,0.028,0.566,0.0
