,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.678,0.768,0.553,0.592,0.28,-0.224,0.658,0.275,0.628
AAPL,0.678,0.0,0.926,0.49,0.377,0.057,-0.518,0.963,0.054,0.955
AMD,0.768,0.926,0.0,0.618,0.517,0.229,-0.426,0.931,0.313,0.895
AMZN,0.553,0.49,0.618,0.0,0.766,0.127,0.007,0.479,0.646,0.518
GOOGL,0.592,0.377,0.517,0.766,0.0,0.427,0.195,0.313,0.689,0.297
INTC,0.28,0.057,0.229,0.127,0.427,0.0,0.446,0.014,0.587,-0.14
MARA,-0.224,-0.518,-0.426,0.007,0.195,0.446,0.0,-0.476,0.412,-0.583
NVDA,0.658,0.963,0.931,0.479,0.313,0.014,-0.476,0.0,0.053,0.966
PLUG,0.275,0.054,0.313,0.646,0.689,0.587,0.412,0.053,0.0,0.009
TSLA,0.628,0.955,0.895,0.518,0.297,-0.14,-0.583,0.966,0.009,0.0
