,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.212,0.293,0.061,-0.704,-0.568,0.55,-0.164,0.049,0.764
AAPL,-0.212,0.0,-0.004,-0.252,0.415,0.458,-0.009,0.636,0.558,0.084
AMD,0.293,-0.004,0.0,0.639,0.168,0.197,0.421,0.515,0.456,0.603
AMZN,0.061,-0.252,0.639,0.0,0.252,0.295,0.34,0.435,0.421,0.32
GOOGL,-0.704,0.415,0.168,0.252,0.0,0.826,-0.147,0.602,0.238,-0.319
INTC,-0.568,0.458,0.197,0.295,0.826,0.0,-0.186,0.593,0.338,-0.276
MARA,0.55,-0.009,0.421,0.34,-0.147,-0.186,0.0,0.267,0.419,0.568
NVDA,-0.164,0.636,0.515,0.435,0.602,0.593,0.267,0.0,0.803,0.325
PLUG,0.049,0.558,0.456,0.421,0.238,0.338,0.419,0.803,0.0,0.428
TSLA,0.764,0.084,0.603,0.32,-0.319,-0.276,0.568,0.325,0.428,0.0
