,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.421,-0.733,-0.54,-0.57,-0.825,-0.628,-0.486,0.772,0.442
AAPL,-0.421,0.0,0.809,0.667,0.893,0.725,0.328,0.654,-0.604,-0.459
AMD,-0.733,0.809,0.0,0.669,0.914,0.911,0.442,0.839,-0.853,-0.594
AMZN,-0.54,0.667,0.669,0.0,0.767,0.661,0.785,0.496,-0.306,0.052
GOOGL,-0.57,0.893,0.914,0.767,0.0,0.855,0.475,0.714,-0.711,-0.43
INTC,-0.825,0.725,0.911,0.661,0.855,0.0,0.498,0.614,-0.849,-0.588
MARA,-0.628,0.328,0.442,0.785,0.475,0.498,0.0,0.322,-0.186,0.249
NVDA,-0.486,0.654,0.839,0.496,0.714,0.614,0.322,0.0,-0.655,-0.375
PLUG,0.772,-0.604,-0.853,-0.306,-0.711,-0.849,-0.186,-0.655,0.0,0.821
TSLA,0.442,-0.459,-0.594,0.052,-0.43,-0.588,0.249,-0.375,0.821,0.0
