,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.394,0.225,0.358,0.617,0.675,-0.026,0.259,-0.008,0.294
AAPL,0.394,0.0,-0.232,-0.147,0.707,0.512,-0.539,-0.28,-0.517,-0.222
AMD,0.225,-0.232,0.0,0.574,0.173,0.032,0.624,0.785,0.498,0.882
AMZN,0.358,-0.147,0.574,0.0,0.468,0.267,0.799,0.88,0.84,0.704
GOOGL,0.617,0.707,0.173,0.468,0.0,0.669,0.042,0.355,0.072,0.316
INTC,0.675,0.512,0.032,0.267,0.669,0.0,-0.154,0.133,-0.123,0.088
MARA,-0.026,-0.539,0.624,0.799,0.042,-0.154,0.0,0.88,0.956,0.788
NVDA,0.259,-0.28,0.785,0.88,0.355,0.133,0.88,0.0,0.838,0.88
PLUG,-0.008,-0.517,0.498,0.84,0.072,-0.123,0.956,0.838,0.0,0.678
TSLA,0.294,-0.222,0.882,0.704,0.316,0.088,0.788,0.88,0.678,0.0
