,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.225,0.317,0.247,0.032,0.737,0.109,-0.03,0.789,0.357
AAPL,-0.225,0.0,0.609,0.809,0.755,0.299,0.719,0.67,0.069,0.648
AMD,0.317,0.609,0.0,0.746,0.801,0.734,0.687,0.716,0.339,0.713
AMZN,0.247,0.809,0.746,0.0,0.846,0.658,0.872,0.749,0.53,0.889
GOOGL,0.032,0.755,0.801,0.846,0.0,0.578,0.895,0.957,0.24,0.752
INTC,0.737,0.299,0.734,0.658,0.578,0.0,0.581,0.504,0.708,0.713
MARA,0.109,0.719,0.687,0.872,0.895,0.581,0.0,0.894,0.399,0.822
NVDA,-0.03,0.67,0.716,0.749,0.957,0.504,0.894,0.0,0.177,0.71
PLUG,0.789,0.069,0.339,0.53,0.24,0.708,0.399,0.177,0.0,0.526
TSLA,0.357,0.648,0.713,0.889,0.752,0.713,0.822,0.71,0.526,0.0
