,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.254,0.735,-0.181,-0.043,0.519,0.441,0.806,0.129,-0.198
AAPL,0.254,0.0,0.38,0.236,0.439,0.507,0.151,0.31,-0.032,0.257
AMD,0.735,0.38,0.0,-0.424,0.448,0.643,0.241,0.787,0.195,0.15
AMZN,-0.181,0.236,-0.424,0.0,-0.361,0.13,0.391,-0.268,-0.432,0.127
GOOGL,-0.043,0.439,0.448,-0.361,0.0,0.234,-0.027,0.089,0.33,0.363
INTC,0.519,0.507,0.643,0.13,0.234,0.0,0.519,0.531,0.073,0.332
MARA,0.441,0.151,0.241,0.391,-0.027,0.519,0.0,0.178,0.282,0.197
NVDA,0.806,0.31,0.787,-0.268,0.089,0.531,0.178,0.0,-0.074,-0.37
PLUG,0.129,-0.032,0.195,-0.432,0.33,0.073,0.282,-0.074,0.0,0.26
TSLA,-0.198,0.257,0.15,0.127,0.363,0.332,0.197,-0.37,0.26,0.0
