,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.893,0.305,0.82,0.843,0.696,0.609,0.75,0.862,0.894
AAPL,0.893,0.0,0.387,0.906,0.944,0.841,0.723,0.809,0.936,0.979
AMD,0.305,0.387,0.0,0.623,0.584,0.742,0.82,0.787,0.244,0.236
AMZN,0.82,0.906,0.623,0.0,0.97,0.862,0.911,0.941,0.865,0.859
GOOGL,0.843,0.944,0.584,0.97,0.0,0.892,0.876,0.924,0.906,0.894
INTC,0.696,0.841,0.742,0.862,0.892,0.0,0.865,0.903,0.71,0.753
MARA,0.609,0.723,0.82,0.911,0.876,0.865,0.0,0.954,0.654,0.635
NVDA,0.75,0.809,0.787,0.941,0.924,0.903,0.954,0.0,0.729,0.72
PLUG,0.862,0.936,0.244,0.865,0.906,0.71,0.654,0.729,0.0,0.949
TSLA,0.894,0.979,0.236,0.859,0.894,0.753,0.635,0.72,0.949,0.0
