,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.092,0.43,0.448,0.389,-0.407,0.425,0.458,0.304,-0.614
AAPL,-0.092,0.0,0.1,-0.564,0.689,0.705,-0.599,-0.601,-0.679,0.507
AMD,0.43,0.1,0.0,0.135,0.399,0.16,0.159,0.121,-0.075,-0.243
AMZN,0.448,-0.564,0.135,0.0,-0.267,-0.634,0.634,0.928,0.668,-0.548
GOOGL,0.389,0.689,0.399,-0.267,0.0,0.326,-0.146,-0.261,-0.508,0.117
INTC,-0.407,0.705,0.16,-0.634,0.326,0.0,-0.34,-0.544,-0.724,0.728
MARA,0.425,-0.599,0.159,0.634,-0.146,-0.34,0.0,0.808,0.405,-0.269
NVDA,0.458,-0.601,0.121,0.928,-0.261,-0.544,0.808,0.0,0.63,-0.506
PLUG,0.304,-0.679,-0.075,0.668,-0.508,-0.724,0.405,0.63,0.0,-0.651
TSLA,-0.614,0.507,-0.243,-0.548,0.117,0.728,-0.269,-0.506,-0.651,0.0
