,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.517,0.271,0.136,0.155,0.782,0.366,-0.906,0.428,0.044
AAPL,-0.517,0.0,-0.532,0.412,0.364,-0.217,-0.16,0.672,-0.575,0.229
AMD,0.271,-0.532,0.0,-0.312,-0.039,0.206,0.394,-0.316,0.431,0.158
AMZN,0.136,0.412,-0.312,0.0,0.714,0.356,-0.118,0.068,-0.591,-0.092
GOOGL,0.155,0.364,-0.039,0.714,0.0,0.348,0.369,0.042,-0.502,0.093
INTC,0.782,-0.217,0.206,0.356,0.348,0.0,0.253,-0.748,0.246,-0.007
MARA,0.366,-0.16,0.394,-0.118,0.369,0.253,0.0,-0.332,0.145,0.308
NVDA,-0.906,0.672,-0.316,0.068,0.042,-0.748,-0.332,0.0,-0.554,-0.041
PLUG,0.428,-0.575,0.431,-0.591,-0.502,0.246,0.145,-0.554,0.0,-0.047
TSLA,0.044,0.229,0.158,-0.092,0.093,-0.007,0.308,-0.041,-0.047,0.0
