,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.737,0.278,0.469,-0.077,0.008,-0.113,0.429,0.296,0.486
AAPL,0.737,0.0,0.028,0.451,-0.209,-0.209,-0.362,-0.021,0.139,0.477
AMD,0.278,0.028,0.0,0.608,0.533,0.87,0.696,0.769,0.629,0.541
AMZN,0.469,0.451,0.608,0.0,0.675,0.598,0.541,0.6,0.532,0.862
GOOGL,-0.077,-0.209,0.533,0.675,0.0,0.761,0.888,0.521,0.372,0.551
INTC,0.008,-0.209,0.87,0.598,0.761,0.0,0.887,0.653,0.701,0.59
MARA,-0.113,-0.362,0.696,0.541,0.888,0.887,0.0,0.637,0.529,0.52
NVDA,0.429,-0.021,0.769,0.6,0.521,0.653,0.637,0.0,0.514,0.506
PLUG,0.296,0.139,0.629,0.532,0.372,0.701,0.529,0.514,0.0,0.707
TSLA,0.486,0.477,0.541,0.862,0.551,0.59,0.52,0.506,0.707,0.0
