,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.528,0.557,0.062,0.248,0.795,-0.088,0.407,-0.148,0.82
AAPL,0.528,0.0,0.627,0.107,0.555,0.565,0.007,0.506,-0.068,0.776
AMD,0.557,0.627,0.0,0.259,0.552,0.519,0.053,0.658,-0.153,0.708
AMZN,0.062,0.107,0.259,0.0,0.759,-0.092,0.882,0.805,0.846,0.049
GOOGL,0.248,0.555,0.552,0.759,0.0,0.101,0.68,0.859,0.561,0.378
INTC,0.795,0.565,0.519,-0.092,0.101,0.0,-0.172,0.305,-0.219,0.856
MARA,-0.088,0.007,0.053,0.882,0.68,-0.172,0.0,0.704,0.94,-0.035
NVDA,0.407,0.506,0.658,0.805,0.859,0.305,0.704,0.0,0.6,0.513
PLUG,-0.148,-0.068,-0.153,0.846,0.561,-0.219,0.94,0.6,0.0,-0.129
TSLA,0.82,0.776,0.708,0.049,0.378,0.856,-0.035,0.513,-0.129,0.0
