,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.434,-0.154,0.225,-0.027,-0.415,0.681,-0.247,-0.219,0.744
AAPL,0.434,0.0,-0.877,-0.537,0.801,-0.575,0.638,-0.868,-0.262,0.811
AMD,-0.154,-0.877,0.0,0.731,-0.753,0.55,-0.48,0.913,0.307,-0.647
AMZN,0.225,-0.537,0.731,0.0,-0.553,0.119,-0.236,0.775,-0.251,-0.256
GOOGL,-0.027,0.801,-0.753,-0.553,0.0,-0.295,0.192,-0.674,-0.184,0.369
INTC,-0.415,-0.575,0.55,0.119,-0.295,0.0,-0.536,0.446,0.544,-0.596
MARA,0.681,0.638,-0.48,-0.236,0.192,-0.536,0.0,-0.535,0.028,0.753
NVDA,-0.247,-0.868,0.913,0.775,-0.674,0.446,-0.535,0.0,0.066,-0.703
PLUG,-0.219,-0.262,0.307,-0.251,-0.184,0.544,0.028,0.066,0.0,-0.318
TSLA,0.744,0.811,-0.647,-0.256,0.369,-0.596,0.753,-0.703,-0.318,0.0
