,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.53,0.64,0.204,0.497,0.628,-0.681,0.741,0.39,0.885
AAPL,0.53,0.0,0.954,0.66,0.856,0.696,-0.471,0.858,0.774,0.773
AMD,0.64,0.954,0.0,0.618,0.874,0.75,-0.533,0.889,0.726,0.83
AMZN,0.204,0.66,0.618,0.0,0.554,0.769,-0.2,0.524,0.625,0.41
GOOGL,0.497,0.856,0.874,0.554,0.0,0.592,-0.484,0.695,0.641,0.672
INTC,0.628,0.696,0.75,0.769,0.592,0.0,-0.664,0.664,0.597,0.722
MARA,-0.681,-0.471,-0.533,-0.2,-0.484,-0.664,0.0,-0.431,-0.369,-0.638
NVDA,0.741,0.858,0.889,0.524,0.695,0.664,-0.431,0.0,0.676,0.869
PLUG,0.39,0.774,0.726,0.625,0.641,0.597,-0.369,0.676,0.0,0.701
TSLA,0.885,0.773,0.83,0.41,0.672,0.722,-0.638,0.869,0.701,0.0
