,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.892,-0.268,0.717,-0.604,0.779,0.589,0.719,0.599,0.822
AAPL,0.892,0.0,-0.458,0.833,-0.549,0.692,0.697,0.776,0.408,0.785
AMD,-0.268,-0.458,0.0,-0.431,0.661,0.037,-0.831,-0.257,0.414,-0.076
AMZN,0.717,0.833,-0.431,0.0,-0.355,0.416,0.641,0.566,0.291,0.645
GOOGL,-0.604,-0.549,0.661,-0.355,0.0,-0.228,-0.751,-0.268,0.04,-0.338
INTC,0.779,0.692,0.037,0.416,-0.228,0.0,0.242,0.816,0.767,0.77
MARA,0.589,0.697,-0.831,0.641,-0.751,0.242,0.0,0.498,-0.098,0.445
NVDA,0.719,0.776,-0.257,0.566,-0.268,0.816,0.498,0.0,0.542,0.781
PLUG,0.599,0.408,0.414,0.291,0.04,0.767,-0.098,0.542,0.0,0.731
TSLA,0.822,0.785,-0.076,0.645,-0.338,0.77,0.445,0.781,0.731,0.0
